date,home_team,away_team,home_score,away_score,result,competition,country,season,round,neutral,source,source_file,div_code
2018-04-19,Burnley,Chelsea,1.0,2.0,A,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-19,Leicester,Southampton,0.0,0.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-20,M'gladbach,Wolfsburg,3.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-20,Leganes,La Coruna,0.0,0.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-20,Dijon,Lyon,2.0,5.0,A,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-20,Nantes,Rennes,1.0,1.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-20,Sp Braga,Maritimo,2.0,0.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-20,Buyuksehyr,Kayserispor,3.0,1.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-21,Dortmund,Leverkusen,4.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,Ein Frankfurt,Hertha,0.0,3.0,A,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,Hamburg,Freiburg,1.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,Hannover,Bayern Munich,0.0,3.0,A,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,RB Leipzig,Hoffenheim,2.0,5.0,A,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,Stuttgart,Werder Bremen,2.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-21,Celta,Valencia,1.0,1.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-21,Eibar,Getafe,0.0,1.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-21,Amiens,Strasbourg,3.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-21,Guingamp,Monaco,3.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-21,Marseille,Lille,5.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-21,Metz,Caen,1.0,1.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-21,Toulouse,Angers,2.0,0.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-21,Watford,Crystal Palace,0.0,0.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-21,West Brom,Liverpool,2.0,2.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-21,Estoril,Benfica,1.0,2.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-21,Feirense,Guimaraes,2.0,1.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-21,Pacos Ferreira,Belenenses,1.0,1.0,D,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-21,Dundee,St Johnstone,2.0,1.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-21,Hibernian,Celtic,2.0,1.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-21,Kilmarnock,Aberdeen,0.0,2.0,A,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-21,Partick,Hamilton,2.0,1.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-21,Ross County,Motherwell,0.0,0.0,D,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-21,Milan,Benevento,0.0,1.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-21,Sassuolo,Fiorentina,1.0,0.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-21,Spal,Roma,0.0,3.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-21,Alanyaspor,Galatasaray,2.0,3.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-21,Genclerbirligi,Osmanlispor,0.0,3.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-21,Karabukspor,Bursaspor,1.0,4.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-21,Trabzonspor,Sivasspor,0.0,2.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-22,Augsburg,Mainz,2.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-22,FC Koln,Schalke 04,2.0,2.0,D,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-22,Ath Madrid,Betis,0.0,0.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-22,Girona,Espanol,0.0,2.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-22,Las Palmas,Alaves,0.0,4.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-22,Malaga,Sociedad,2.0,0.0,H,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-22,Bordeaux,Paris SG,0.0,1.0,A,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-22,Nice,Montpellier,1.0,0.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-22,St Etienne,Troyes,2.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-22,Arsenal,West Ham,4.0,1.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-22,Man City,Swansea,5.0,0.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-22,Stoke,Burnley,1.0,1.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-22,Chaves,Portimonense,2.0,1.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-22,Moreirense,Rio Ave,2.0,1.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-22,Sp Lisbon,Boavista,1.0,0.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-22,Tondela,Aves,3.0,0.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-22,Rangers,Hearts,2.0,1.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-22,Atalanta,Torino,2.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,Cagliari,Bologna,0.0,0.0,D,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,Chievo,Inter,1.0,2.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,Juventus,Napoli,0.0,1.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,Lazio,Sampdoria,4.0,0.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,Udinese,Crotone,1.0,2.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-22,AEK,Levadeiakos,2.0,0.0,H,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Apollon,Olympiakos,1.0,0.0,H,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Atromitos,Platanias,4.0,1.0,H,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Giannina,Larisa,0.0,0.0,D,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Kerkyra,Asteras Tripolis,1.0,3.0,A,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,PAOK,Xanthi,2.0,1.0,H,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Panetolikos,Lamia,1.0,0.0,H,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Panionios,Panathinaikos,0.0,3.0,A,Super League Greece,Greece,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/G1.csv,G1
2018-04-22,Akhisar Belediyespor,Goztep,1.0,1.0,D,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-22,Besiktas,Yeni Malatyaspor,3.0,1.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-22,Konyaspor,Kasimpasa,2.0,0.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-23,Ath Bilbao,Levante,1.0,3.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-23,Everton,Newcastle,1.0,0.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-23,Porto,Setubal,5.0,1.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-23,Genoa,Verona,3.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-23,Fenerbahce,Antalyaspor,4.0,1.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-25,Caen,Toulouse,0.0,0.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-27,Hoffenheim,Hannover,3.0,1.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-27,Levante,Sevilla,2.0,1.0,H,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-27,Montpellier,St Etienne,0.0,1.0,A,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-27,Guimaraes,Moreirense,1.0,0.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-27,Aberdeen,Hearts,2.0,0.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-27,Goztep,Karabukspor,5.0,0.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-28,Bayern Munich,Ein Frankfurt,4.0,1.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Freiburg,FC Koln,3.0,2.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Hertha,Augsburg,2.0,2.0,D,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Leverkusen,Stuttgart,0.0,1.0,A,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Schalke 04,M'gladbach,1.0,1.0,D,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Wolfsburg,Hamburg,1.0,3.0,A,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-28,Espanol,Las Palmas,1.0,1.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-28,Real Madrid,Leganes,2.0,1.0,H,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-28,Sociedad,Ath Bilbao,3.0,1.0,H,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-28,Villarreal,Celta,4.0,1.0,H,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-28,Bordeaux,Dijon,3.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Lille,Metz,3.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Lyon,Nantes,2.0,0.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Monaco,Amiens,0.0,0.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Strasbourg,Nice,1.0,1.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Troyes,Caen,3.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-28,Burnley,Brighton,0.0,0.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Crystal Palace,Leicester,5.0,0.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Huddersfield,Everton,0.0,2.0,A,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Liverpool,Stoke,0.0,0.0,D,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Newcastle,West Brom,0.0,1.0,A,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Southampton,Bournemouth,2.0,1.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Swansea,Chelsea,0.0,1.0,A,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-28,Benfica,Tondela,2.0,3.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-28,Portimonense,Sp Lisbon,1.0,2.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-28,Setubal,Feirense,0.0,2.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-28,Hamilton,Ross County,2.0,0.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-28,Hibernian,Kilmarnock,5.0,3.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-28,Motherwell,Dundee,2.0,1.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-28,St Johnstone,Partick,1.0,1.0,D,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-28,Inter,Juventus,2.0,3.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-28,Roma,Chievo,4.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-28,Antalyaspor,Trabzonspor,1.0,2.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-28,Kasimpasa,Fenerbahce,1.0,4.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-28,Kayserispor,Alanyaspor,1.0,2.0,A,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-28,Sivasspor,Genclerbirligi,1.0,0.0,H,Super Lig,Turkey,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/T1.csv,T1
2018-04-29,Mainz,RB Leipzig,3.0,0.0,H,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-29,Werder Bremen,Dortmund,1.0,1.0,D,Bundesliga,Germany,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/D1.csv,D1
2018-04-29,Ajax,AZ Alkmaar,3.0,0.0,H,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Den Haag,PSV Eindhoven,3.0,3.0,D,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Feyenoord,Sparta Rotterdam,3.0,1.0,H,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Groningen,Excelsior,4.0,0.0,H,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Heracles,Utrecht,2.0,2.0,D,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,NAC Breda,Heerenveen,3.0,0.0,H,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,VVV Venlo,Roda,1.0,4.0,A,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Vitesse,Twente,5.0,0.0,H,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Zwolle,Willem II,0.0,1.0,A,Eredivisie,Netherlands,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/N1.csv,N1
2018-04-29,Alaves,Ath Madrid,0.0,1.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-29,Getafe,Girona,1.0,1.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-29,La Coruna,Barcelona,2.0,4.0,A,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-29,Valencia,Eibar,0.0,0.0,D,La Liga,Spain,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SP1.csv,SP1
2018-04-29,Angers,Marseille,1.0,1.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-29,Paris SG,Guingamp,2.0,2.0,D,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-29,Rennes,Toulouse,2.0,1.0,H,Ligue 1,France,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/F1.csv,F1
2018-04-29,Man United,Arsenal,2.0,1.0,H,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-29,West Ham,Man City,1.0,4.0,A,Premier League,England,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/E0.csv,E0
2018-04-29,Belenenses,Sp Braga,0.0,1.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-29,Boavista,Pacos Ferreira,1.0,0.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-29,Maritimo,Porto,0.0,1.0,A,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-29,Rio Ave,Chaves,2.0,1.0,H,Primeira Liga,Portugal,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/P1.csv,P1
2018-04-29,Celtic,Rangers,5.0,0.0,H,Scottish Premiership,Scotland,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/SC0.csv,SC0
2018-04-29,Atalanta,Genoa,3.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Benevento,Udinese,3.0,3.0,D,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Bologna,Milan,1.0,2.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Crotone,Sassuolo,4.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Fiorentina,Napoli,3.0,0.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Sampdoria,Cagliari,4.0,1.0,H,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
2018-04-29,Torino,Lazio,0.0,1.0,A,Serie A,Italy,2017-2018,Regular season,0,football-data.co.uk,European_Leagues_Data_1993_2026/data (8)/I1.csv,I1
