date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_confederation,home_team_ranking,away_team_confederation,away_team_ranking
2003-06-08,South Korea,Uruguay,0,2,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2003-06-11,South Korea,Argentina,0,1,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1886.0
2003-06-11,Nigeria,Brazil,0,3,Friendly,Abuja,Nigeria,False,CAF,1481.0,CONMEBOL,1776.0
2003-06-18,France,Colombia,1,0,Confederations Cup,Lyon,France,False,UEFA,1853.0,CONMEBOL,1679.0
2003-06-20,France,Japan,2,1,Confederations Cup,Saint-Étienne,France,False,UEFA,1853.0,AFC,1653.0
2003-06-22,Japan,Colombia,0,1,Confederations Cup,Saint-Étienne,France,True,AFC,1653.0,CONMEBOL,1679.0
2003-07-13,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
2003-07-16,Argentina,Uruguay,2,2,Friendly,La Plata,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2003-07-19,Colombia,Brazil,0,2,Gold Cup,Miami,United States,True,CONMEBOL,1679.0,CONMEBOL,1776.0
2003-07-27,Mexico,Brazil,1,0,Gold Cup,Mexico City,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
2003-08-20,Argentina,Uruguay,3,2,Friendly,Florence,Italy,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2003-08-20,Germany,Italy,0,1,Friendly,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1718.0
2003-08-20,Japan,Nigeria,3,0,Friendly,Tokyo,Japan,False,AFC,1653.0,CAF,1481.0
2003-09-07,Colombia,Brazil,1,2,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2003-09-10,Japan,Senegal,0,1,Friendly,Niigata,Japan,False,AFC,1653.0,CAF,1630.0
2003-10-15,Mexico,Uruguay,0,2,Friendly,Chicago,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2003-11-15,Germany,France,0,3,Friendly,Gelsenkirchen,Germany,False,UEFA,1717.0,UEFA,1853.0
2003-11-19,Brazil,Uruguay,3,3,FIFA World Cup qualification,Curitiba,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2003-11-19,Colombia,Argentina,1,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2003-12-10,Japan,South Korea,0,0,EAFF Championship,Yokohama,Japan,False,AFC,1653.0,AFC,1575.0
2004-04-28,Italy,Spain,1,1,Friendly,Genoa,Italy,False,UEFA,1718.0,UEFA,1855.0
2004-05-20,France,Brazil,0,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1776.0
2004-06-02,Brazil,Argentina,3,1,FIFA World Cup qualification,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2004-06-06,Colombia,Uruguay,5,0,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2004-06-27,Argentina,Colombia,0,2,Friendly,Miami,United States,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2004-07-07,Mexico,Uruguay,2,2,Copa América,Chiclayo,Peru,True,CONCACAF,1647.0,CONMEBOL,1679.0
2004-07-10,Argentina,Mexico,0,1,Copa América,Chiclayo,Peru,True,CONMEBOL,1886.0,CONCACAF,1647.0
2004-07-13,Argentina,Uruguay,4,2,Copa América,Piura,Peru,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2004-07-18,Mexico,Brazil,0,4,Copa América,Piura,Peru,True,CONCACAF,1647.0,CONMEBOL,1776.0
2004-07-20,Argentina,Colombia,3,0,Copa América,Lima,Peru,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2004-07-21,Uruguay,Brazil,1,1,Copa América,Lima,Peru,True,CONMEBOL,1679.0,CONMEBOL,1776.0
2004-07-24,Colombia,Uruguay,1,2,Copa América,Cusco,Peru,True,CONMEBOL,1679.0,CONMEBOL,1679.0
2004-07-25,Argentina,Brazil,2,2,Copa América,Lima,Peru,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2004-08-18,Japan,Argentina,1,2,Friendly,Fukuroi,Japan,False,AFC,1653.0,CONMEBOL,1886.0
2004-09-08,Germany,Brazil,1,1,Friendly,Berlin,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
2004-10-09,Argentina,Uruguay,4,2,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2004-10-13,Brazil,Colombia,0,0,FIFA World Cup qualification,Maceió,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2004-12-16,Japan,Germany,0,3,Friendly,Yokohama,Japan,False,AFC,1653.0,UEFA,1717.0
2004-12-19,South Korea,Germany,3,1,Friendly,Busan,South Korea,False,AFC,1575.0,UEFA,1717.0
2005-01-15,Colombia,South Korea,2,1,Friendly,Los Angeles,United States,True,CONMEBOL,1679.0,AFC,1575.0
2005-02-09,Germany,Argentina,2,2,Friendly,Düsseldorf,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2005-02-23,Mexico,Colombia,1,1,Friendly,Culiacán,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
2005-03-09,Mexico,Argentina,1,1,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
2005-03-30,Argentina,Colombia,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2005-03-30,Uruguay,Brazil,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2005-06-08,Argentina,Brazil,3,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2005-06-16,Japan,Mexico,1,2,Confederations Cup,Hanover,Germany,True,AFC,1653.0,CONCACAF,1647.0
2005-06-19,Mexico,Brazil,1,0,Confederations Cup,Hanover,Germany,True,CONCACAF,1647.0,CONMEBOL,1776.0
2005-06-21,Germany,Argentina,2,2,Confederations Cup,Nuremberg,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2005-06-22,Japan,Brazil,2,2,Confederations Cup,Cologne,Germany,True,AFC,1653.0,CONMEBOL,1776.0
2005-06-25,Germany,Brazil,2,3,Confederations Cup,Nuremberg,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
2005-06-26,Mexico,Argentina,1,1,Confederations Cup,Hanover,Germany,True,CONCACAF,1647.0,CONMEBOL,1886.0
2005-06-29,Brazil,Argentina,4,1,Confederations Cup,Frankfurt am Main,Germany,True,CONMEBOL,1776.0,CONMEBOL,1886.0
2005-06-29,Germany,Mexico,4,3,Confederations Cup,Leipzig,Germany,False,UEFA,1717.0,CONCACAF,1647.0
2005-07-17,Mexico,Colombia,1,2,Gold Cup,Houston,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2005-08-07,South Korea,Japan,0,1,EAFF Championship,Daegu,South Korea,False,AFC,1575.0,AFC,1653.0
2005-08-17,Spain,Uruguay,2,0,Friendly,Gijón,Spain,False,UEFA,1855.0,CONMEBOL,1679.0
2005-09-04,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2005-10-12,Uruguay,Argentina,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2005-10-26,Mexico,Uruguay,3,1,Friendly,Guadalajara,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
2005-11-12,France,Germany,0,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1717.0
2006-01-31,Nigeria,Senegal,2,1,African Cup of Nations,Port Said,Egypt,True,CAF,1481.0,CAF,1630.0
2006-02-09,Senegal,Nigeria,0,1,African Cup of Nations,Cairo,Egypt,True,CAF,1630.0,CAF,1481.0
2006-02-15,Mexico,South Korea,0,1,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,AFC,1575.0
2006-03-01,Italy,Germany,4,1,Friendly,Florence,Italy,False,UEFA,1718.0,UEFA,1717.0
2006-05-23,South Korea,Senegal,1,1,Friendly,Seoul,South Korea,False,AFC,1575.0,CAF,1630.0
2006-05-27,France,Mexico,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONCACAF,1647.0
2006-05-30,Germany,Japan,2,2,Friendly,Leverkusen,Germany,False,UEFA,1717.0,AFC,1653.0
2006-06-02,Germany,Colombia,3,0,Friendly,Mönchengladbach,Germany,False,UEFA,1717.0,CONMEBOL,1679.0
2006-06-18,France,South Korea,1,1,FIFA World Cup,Leipzig,Germany,True,UEFA,1853.0,AFC,1575.0
2006-06-22,Japan,Brazil,1,4,FIFA World Cup,Dortmund,Germany,True,AFC,1653.0,CONMEBOL,1776.0
2006-06-24,Argentina,Mexico,2,1,FIFA World Cup,Leipzig,Germany,True,CONMEBOL,1886.0,CONCACAF,1647.0
2006-06-27,Spain,France,1,3,FIFA World Cup,Hanover,Germany,True,UEFA,1855.0,UEFA,1853.0
2006-06-30,Germany,Argentina,1,1,FIFA World Cup,Berlin,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2006-07-01,Brazil,France,0,1,FIFA World Cup,Frankfurt am Main,Germany,True,CONMEBOL,1776.0,UEFA,1853.0
2006-07-04,Germany,Italy,0,2,FIFA World Cup,Dortmund,Germany,False,UEFA,1717.0,UEFA,1718.0
2006-07-09,Italy,France,1,1,FIFA World Cup,Berlin,Germany,True,UEFA,1718.0,UEFA,1853.0
2006-09-03,Argentina,Brazil,0,3,Friendly,London,England,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2006-09-06,France,Italy,3,1,UEFA Euro qualification,Saint-Denis,France,False,UEFA,1853.0,UEFA,1718.0
2006-10-11,Spain,Argentina,2,1,Friendly,Murcia,Spain,False,UEFA,1855.0,CONMEBOL,1886.0
2007-02-07,Colombia,Uruguay,1,3,Friendly,Cúcuta,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2007-02-07,France,Argentina,0,1,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1886.0
2007-03-24,South Korea,Uruguay,0,2,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2007-06-05,Japan,Colombia,0,0,Kirin Cup,Saitama,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2007-06-27,Brazil,Mexico,0,2,Copa América,Puerto Ordaz,Venezuela,True,CONMEBOL,1776.0,CONCACAF,1647.0
2007-07-02,Argentina,Colombia,4,2,Copa América,Maracaibo,Venezuela,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2007-07-10,Uruguay,Brazil,2,2,Copa América,Maracaibo,Venezuela,True,CONMEBOL,1679.0,CONMEBOL,1776.0
2007-07-11,Mexico,Argentina,0,3,Copa América,Puerto Ordaz,Venezuela,True,CONCACAF,1647.0,CONMEBOL,1886.0
2007-07-14,Mexico,Uruguay,3,1,Copa América,Caracas,Venezuela,True,CONCACAF,1647.0,CONMEBOL,1679.0
2007-07-15,Brazil,Argentina,3,0,Copa América,Maracaibo,Venezuela,True,CONMEBOL,1776.0,CONMEBOL,1886.0
2007-07-28,South Korea,Japan,0,0,AFC Asian Cup,Palembang,Indonesia,True,AFC,1575.0,AFC,1653.0
2007-08-22,Mexico,Colombia,0,1,Friendly,Commerce City,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2007-09-08,Italy,France,0,0,UEFA Euro qualification,Milan,Italy,False,UEFA,1718.0,UEFA,1853.0
2007-09-12,Mexico,Brazil,1,3,Friendly,Foxborough,United States,True,CONCACAF,1647.0,CONMEBOL,1776.0
2007-10-14,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2007-10-14,Mexico,Nigeria,2,2,Friendly,Ciudad Juárez,Mexico,False,CONCACAF,1647.0,CAF,1481.0
2007-11-20,Colombia,Argentina,2,1,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2007-11-21,Brazil,Uruguay,2,1,FIFA World Cup qualification,São Paulo,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2008-02-06,Spain,France,1,0,Friendly,Málaga,Spain,False,UEFA,1855.0,UEFA,1853.0
2008-02-06,Uruguay,Colombia,2,2,Friendly,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2008-02-23,Japan,South Korea,1,1,EAFF Championship,Chongqing,China PR,True,AFC,1653.0,AFC,1575.0
2008-03-26,Spain,Italy,1,0,Friendly,Elche,Spain,False,UEFA,1855.0,UEFA,1718.0
2008-06-03,France,Colombia,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1679.0
2008-06-04,Mexico,Argentina,1,4,Friendly,San Diego,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
2008-06-17,France,Italy,0,2,UEFA Euro,Zürich,Switzerland,True,UEFA,1853.0,UEFA,1718.0
2008-06-18,Brazil,Argentina,0,0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2008-06-22,Spain,Italy,0,0,UEFA Euro,Vienna,Austria,True,UEFA,1855.0,UEFA,1718.0
2008-06-29,Germany,Spain,0,1,UEFA Euro,Vienna,Austria,True,UEFA,1717.0,UEFA,1855.0
2008-08-20,Japan,Uruguay,1,3,Friendly,Sapporo,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2008-09-06,Colombia,Uruguay,0,1,FIFA World Cup qualification,Bogotá,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2008-10-11,Argentina,Uruguay,2,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2008-10-15,Brazil,Colombia,0,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2008-11-19,Colombia,Nigeria,1,0,Friendly,Palmira,Colombia,False,CONMEBOL,1679.0,CAF,1481.0
2008-11-19,France,Uruguay,0,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1679.0
2009-02-10,Brazil,Italy,2,0,Friendly,London,England,True,CONMEBOL,1776.0,UEFA,1718.0
2009-02-11,France,Argentina,0,2,Friendly,Marseille,France,False,UEFA,1853.0,CONMEBOL,1886.0
2009-06-02,France,Nigeria,0,1,Friendly,Saint-Étienne,France,False,UEFA,1853.0,CAF,1481.0
2009-06-06,Argentina,Colombia,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2009-06-06,Uruguay,Brazil,0,4,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2009-06-21,Italy,Brazil,0,3,Confederations Cup,Pretoria,South Africa,True,UEFA,1718.0,CONMEBOL,1776.0
2009-09-05,Argentina,Brazil,1,3,FIFA World Cup qualification,Rosario,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2009-09-09,Uruguay,Colombia,3,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2009-09-30,Mexico,Colombia,1,2,Friendly,Dallas,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2009-10-14,South Korea,Senegal,2,0,Friendly,Seoul,South Korea,False,AFC,1575.0,CAF,1630.0
2009-10-14,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2009-11-14,Spain,Argentina,2,1,Friendly,Madrid,Spain,False,UEFA,1855.0,CONMEBOL,1886.0
2010-02-14,Japan,South Korea,1,3,EAFF Championship,Tokyo,Japan,False,AFC,1653.0,AFC,1575.0
2010-03-03,France,Spain,0,2,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1855.0
2010-03-03,Germany,Argentina,0,1,Friendly,Munich,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2010-05-10,Mexico,Senegal,1,0,Friendly,Chicago,United States,True,CONCACAF,1647.0,CAF,1630.0
2010-05-24,Japan,South Korea,0,2,Friendly,Saitama,Japan,False,AFC,1653.0,AFC,1575.0
2010-05-30,Nigeria,Colombia,1,1,Friendly,Milton Keynes,England,True,CAF,1481.0,CONMEBOL,1679.0
2010-06-03,Italy,Mexico,1,2,Friendly,Brussels,Belgium,True,UEFA,1718.0,CONCACAF,1647.0
2010-06-03,Spain,South Korea,1,0,Friendly,Innsbruck,Austria,True,UEFA,1855.0,AFC,1575.0
2010-06-11,Uruguay,France,0,0,FIFA World Cup,Cape Town,South Africa,True,CONMEBOL,1679.0,UEFA,1853.0
2010-06-12,Argentina,Nigeria,1,0,FIFA World Cup,Johannesburg,South Africa,True,CONMEBOL,1886.0,CAF,1481.0
2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,CONMEBOL,1886.0,AFC,1575.0
2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,True,UEFA,1853.0,CONCACAF,1647.0
2010-06-22,Mexico,Uruguay,0,1,FIFA World Cup,Rustenburg,South Africa,True,CONCACAF,1647.0,CONMEBOL,1679.0
2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,CAF,1481.0,AFC,1575.0
2010-06-26,Uruguay,South Korea,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,CONMEBOL,1679.0,AFC,1575.0
2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,CONMEBOL,1886.0,CONCACAF,1647.0
2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,CONMEBOL,1886.0,UEFA,1717.0
2010-07-07,Germany,Spain,0,1,FIFA World Cup,Durban,South Africa,True,UEFA,1717.0,UEFA,1855.0
2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,CONMEBOL,1679.0,UEFA,1717.0
2010-08-11,South Korea,Nigeria,2,1,Friendly,Suwon,South Korea,False,AFC,1575.0,CAF,1481.0
2010-08-11,Mexico,Spain,1,1,Friendly,Mexico City,Mexico,False,CONCACAF,1647.0,UEFA,1855.0
2010-09-07,Argentina,Spain,4,1,Friendly,Buenos Aires,Argentina,False,CONMEBOL,1886.0,UEFA,1855.0
2010-09-07,Mexico,Colombia,1,0,Friendly,Monterrey,Mexico,False,CONCACAF,1647.0,CONMEBOL,1679.0
2010-10-08,Japan,Argentina,1,0,Friendly,Saitama,Japan,False,AFC,1653.0,CONMEBOL,1886.0
2010-10-12,South Korea,Japan,0,0,Friendly,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
2010-11-17,Argentina,Brazil,1,0,Friendly,Doha,Qatar,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2011-01-25,Japan,South Korea,2,2,AFC Asian Cup,Doha,Qatar,True,AFC,1653.0,AFC,1575.0
2011-02-09,France,Brazil,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1776.0
2011-02-09,Germany,Italy,1,1,Friendly,Dortmund,Germany,False,UEFA,1717.0,UEFA,1718.0
2011-02-09,Spain,Colombia,1,0,Friendly,Madrid,Spain,False,UEFA,1855.0,CONMEBOL,1679.0
2011-05-29,Germany,Uruguay,2,1,Friendly,Sinsheim,Germany,False,UEFA,1717.0,CONMEBOL,1679.0
2011-06-01,Nigeria,Argentina,4,1,Friendly,Abuja,Nigeria,False,CAF,1481.0,CONMEBOL,1886.0
2011-06-25,Colombia,Senegal,2,0,Friendly,Medellín,Colombia,False,CONMEBOL,1679.0,CAF,1630.0
2011-07-06,Argentina,Colombia,0,0,Copa América,Santa Fe,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2011-07-12,Uruguay,Mexico,1,0,Copa América,La Plata,Argentina,True,CONMEBOL,1679.0,CONCACAF,1647.0
2011-07-16,Argentina,Uruguay,1,1,Copa América,Santa Fe,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2011-08-10,Germany,Brazil,3,2,Friendly,Stuttgart,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
2011-08-10,Italy,Spain,2,1,Friendly,Bari,Italy,False,UEFA,1718.0,UEFA,1855.0
2011-08-10,Japan,South Korea,3,0,Friendly,Sapporo,Japan,False,AFC,1653.0,AFC,1575.0
2011-09-06,Argentina,Nigeria,3,1,Friendly,Dhaka,Bangladesh,True,CONMEBOL,1886.0,CAF,1481.0
2011-09-14,Argentina,Brazil,0,0,Superclásico de las Américas,Córdoba,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2011-09-28,Brazil,Argentina,2,0,Superclásico de las Américas,Belém,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2011-10-11,Mexico,Brazil,1,2,Friendly,Torreón,Mexico,False,CONCACAF,1647.0,CONMEBOL,1776.0
2011-11-15,Colombia,Argentina,1,2,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2011-11-15,Italy,Uruguay,0,1,Friendly,Rome,Italy,False,UEFA,1718.0,CONMEBOL,1679.0
2012-02-29,Germany,France,1,2,Friendly,Bremen,Germany,False,UEFA,1717.0,UEFA,1853.0
2012-02-29,Mexico,Colombia,0,2,Friendly,Miami Gardens,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2012-05-30,Spain,South Korea,4,1,Friendly,Bern,Switzerland,True,UEFA,1855.0,AFC,1575.0
2012-06-03,Mexico,Brazil,2,0,Friendly,Arlington,United States,True,CONCACAF,1647.0,CONMEBOL,1776.0
2012-06-09,Brazil,Argentina,3,4,Friendly,East Rutherford,United States,True,CONMEBOL,1776.0,CONMEBOL,1886.0
2012-06-10,Spain,Italy,1,1,UEFA Euro,Gdańsk,Poland,True,UEFA,1855.0,UEFA,1718.0
2012-06-23,Spain,France,2,0,UEFA Euro,Donetsk,Ukraine,True,UEFA,1855.0,UEFA,1853.0
2012-06-28,Germany,Italy,1,2,UEFA Euro,Warsaw,Poland,True,UEFA,1717.0,UEFA,1718.0
2012-07-01,Spain,Italy,4,0,UEFA Euro,Kyiv,Ukraine,True,UEFA,1855.0,UEFA,1718.0
2012-08-15,France,Uruguay,0,0,Friendly,Le Havre,France,False,UEFA,1853.0,CONMEBOL,1679.0
2012-08-15,Germany,Argentina,1,3,Friendly,Frankfurt am Main,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2012-09-07,Colombia,Uruguay,4,0,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2012-09-19,Brazil,Argentina,2,1,Superclásico de las Américas,Goiânia,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2012-10-12,Argentina,Uruguay,3,0,FIFA World Cup qualification,Mendoza,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2012-10-12,France,Japan,0,1,Friendly,Saint-Denis,France,False,UEFA,1853.0,AFC,1653.0
2012-10-16,Japan,Brazil,0,4,Friendly,Wrocław,Poland,True,AFC,1653.0,CONMEBOL,1776.0
2012-10-16,Spain,France,1,1,FIFA World Cup qualification,Madrid,Spain,False,UEFA,1855.0,UEFA,1853.0
2012-11-14,Brazil,Colombia,1,1,Friendly,East Rutherford,United States,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2012-11-14,Italy,France,1,2,Friendly,Parma,Italy,False,UEFA,1718.0,UEFA,1853.0
2012-11-21,Argentina,Brazil,2,1,Superclásico de las Américas,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2013-02-06,France,Germany,1,2,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1717.0
2013-02-06,Spain,Uruguay,3,1,Friendly,Doha,Qatar,True,UEFA,1855.0,CONMEBOL,1679.0
2013-03-21,Italy,Brazil,2,2,Friendly,Geneva,Switzerland,True,UEFA,1718.0,CONMEBOL,1776.0
2013-03-26,France,Spain,0,1,FIFA World Cup qualification,Saint-Denis,France,False,UEFA,1853.0,UEFA,1855.0
2013-05-31,Mexico,Nigeria,2,2,Friendly,Houston,United States,True,CONCACAF,1647.0,CAF,1481.0
2013-06-05,Uruguay,France,1,0,Friendly,Montevideo,Uruguay,False,CONMEBOL,1679.0,UEFA,1853.0
2013-06-07,Argentina,Colombia,0,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2013-06-09,Brazil,France,3,0,Friendly,Porto Alegre,Brazil,False,CONMEBOL,1776.0,UEFA,1853.0
2013-06-15,Brazil,Japan,3,0,Confederations Cup,Brasília,Brazil,False,CONMEBOL,1776.0,AFC,1653.0
2013-06-16,Mexico,Italy,1,2,Confederations Cup,Rio de Janeiro,Brazil,True,CONCACAF,1647.0,UEFA,1718.0
2013-06-16,Spain,Uruguay,2,1,Confederations Cup,Recife,Brazil,True,UEFA,1855.0,CONMEBOL,1679.0
2013-06-19,Brazil,Mexico,2,0,Confederations Cup,Fortaleza,Brazil,False,CONMEBOL,1776.0,CONCACAF,1647.0
2013-06-19,Italy,Japan,4,3,Confederations Cup,Recife,Brazil,True,UEFA,1718.0,AFC,1653.0
2013-06-20,Nigeria,Uruguay,1,2,Confederations Cup,Salvador,Brazil,True,CAF,1481.0,CONMEBOL,1679.0
2013-06-22,Brazil,Italy,4,2,Confederations Cup,Salvador,Brazil,False,CONMEBOL,1776.0,UEFA,1718.0
2013-06-22,Japan,Mexico,1,2,Confederations Cup,Belo Horizonte,Brazil,True,AFC,1653.0,CONCACAF,1647.0
2013-06-23,Nigeria,Spain,0,3,Confederations Cup,Fortaleza,Brazil,True,CAF,1481.0,UEFA,1855.0
2013-06-26,Brazil,Uruguay,2,1,Confederations Cup,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2013-06-27,Spain,Italy,0,0,Confederations Cup,Fortaleza,Brazil,True,UEFA,1855.0,UEFA,1718.0
2013-06-30,Brazil,Spain,3,0,Confederations Cup,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,UEFA,1855.0
2013-06-30,Uruguay,Italy,2,2,Confederations Cup,Salvador,Brazil,True,CONMEBOL,1679.0,UEFA,1718.0
2013-07-28,South Korea,Japan,1,2,EAFF Championship,Seoul,South Korea,False,AFC,1575.0,AFC,1653.0
2013-08-14,Italy,Argentina,1,2,Friendly,Rome,Italy,False,UEFA,1718.0,CONMEBOL,1886.0
2013-08-14,Japan,Uruguay,2,4,Friendly,Rifu,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2013-09-10,Uruguay,Colombia,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2013-10-12,South Korea,Brazil,0,2,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
2013-10-15,Uruguay,Argentina,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2013-11-15,Italy,Germany,1,1,Friendly,Milan,Italy,False,UEFA,1718.0,UEFA,1717.0
2013-11-18,Italy,Nigeria,2,2,Friendly,London,England,True,UEFA,1718.0,CAF,1481.0
2014-01-29,Mexico,South Korea,4,0,Friendly,San Antonio,United States,True,CONCACAF,1647.0,AFC,1575.0
2014-03-05,Spain,Italy,1,0,Friendly,Madrid,Spain,False,UEFA,1855.0,UEFA,1718.0
